model_key,model_display_x,relation_key,relation_group,n_correct,n_hall,n_refusal,n_unknown,n_total,answered_n,answered_accuracy,hall_rate_answered,noncorrect_n,hall_rate_noncorrect,behavior_metric_main,behavior_source,is_factual,is_commonsense,is_linguistic,is_bias,behavior_y,model_display_y,linearity_score,n_train,n_test,subject_layer,object_layer,hidden_state_subject_index,hidden_state_object_index,dataset_display,behavior_metric,behavior_value
mistral_7b_instruct,Mistral-7B-Instruct,person_plays_pro_sport,factual,288,25,5,0,318,313,0.9201277955271564,0.0798722044728434,30,0.8333333333333334,Answered accuracy = Correct/(Correct+Hall),natural_lre_3way_judge_n_test_gt10,True,False,False,False,0.9201277955271564,Mistral-7B-Instruct,0.8184956242398208,238,80,16,30,17,31,Natural 28 LRE,answered_case_accuracy,0.9201277955271564
mistral_7b_instruct,Mistral-7B-Instruct,person_university,factual,30,60,1,0,91,90,0.3333333333333333,0.6666666666666666,61,0.9836065573770492,Answered accuracy = Correct/(Correct+Hall),natural_lre_3way_judge_n_test_gt10,True,False,False,False,0.3333333333333333,Mistral-7B-Instruct,0.5741462889185338,68,23,16,30,17,31,Natural 28 LRE,answered_case_accuracy,0.3333333333333333
mistral_7b_instruct,Mistral-7B-Instruct,pokemon_evolutions,factual,34,10,0,0,44,44,0.7727272727272727,0.2272727272727272,10,1.0,Answered accuracy = Correct/(Correct+Hall),natural_lre_3way_judge_n_test_gt10,True,False,False,False,0.7727272727272727,Mistral-7B-Instruct,0.5287620348469257,33,11,16,30,17,31,Natural 28 LRE,answered_case_accuracy,0.7727272727272727
mistral_7b_instruct,Mistral-7B-Instruct,product_by_company,factual,404,117,1,0,522,521,0.7754318618042226,0.2245681381957773,118,0.9915254237288136,Answered accuracy = Correct/(Correct+Hall),natural_lre_3way_judge_n_test_gt10,True,False,False,False,0.7754318618042226,Mistral-7B-Instruct,0.7346766676198898,391,131,16,30,17,31,Natural 28 LRE,answered_case_accuracy,0.7754318618042226
mistral_7b_instruct,Mistral-7B-Instruct,star_constellation,factual,268,91,3,0,362,359,0.7465181058495822,0.2534818941504178,94,0.9680851063829788,Answered accuracy = Correct/(Correct+Hall),natural_lre_3way_judge_n_test_gt10,True,False,False,False,0.7465181058495822,Mistral-7B-Instruct,0.6891693928499162,271,91,16,30,17,31,Natural 28 LRE,answered_case_accuracy,0.7465181058495822
mistral_7b_instruct,Mistral-7B-Instruct,substance_phase,commonsense,48,2,0,0,50,50,0.96,0.04,2,1.0,Answered accuracy = Correct/(Correct+Hall),natural_lre_3way_judge_n_test_gt10,False,True,False,False,0.96,Mistral-7B-Instruct,0.7827661455226681,37,13,16,30,17,31,Natural 28 LRE,answered_case_accuracy,0.96
mistral_7b_instruct,Mistral-7B-Instruct,superhero_archnemesis,factual,40,55,1,0,96,95,0.4210526315789473,0.5789473684210527,56,0.9821428571428572,Answered accuracy = Correct/(Correct+Hall),natural_lre_3way_judge_n_test_gt10,True,False,False,False,0.4210526315789473,Mistral-7B-Instruct,0.4319022019511251,72,24,16,30,17,31,Natural 28 LRE,answered_case_accuracy,0.4210526315789473
mistral_7b_instruct,Mistral-7B-Instruct,superhero_person,factual,64,35,1,0,100,99,0.6464646464646465,0.3535353535353535,36,0.9722222222222222,Answered accuracy = Correct/(Correct+Hall),natural_lre_3way_judge_n_test_gt10,True,False,False,False,0.6464646464646465,Mistral-7B-Instruct,0.5150375478674858,75,25,16,30,17,31,Natural 28 LRE,answered_case_accuracy,0.6464646464646465
mistral_7b_instruct,Mistral-7B-Instruct,task_done_by_tool,commonsense,28,23,1,0,52,51,0.5490196078431373,0.4509803921568627,24,0.9583333333333334,Answered accuracy = Correct/(Correct+Hall),natural_lre_3way_judge_n_test_gt10,False,True,False,False,0.5490196078431373,Mistral-7B-Instruct,0.5144535645445382,39,13,16,30,17,31,Natural 28 LRE,answered_case_accuracy,0.5490196078431373
mistral_7b_instruct,Mistral-7B-Instruct,verb_past_tense,linguistic,73,3,0,0,76,76,0.9605263157894736,0.0394736842105263,3,1.0,Answered accuracy = Correct/(Correct+Hall),natural_lre_3way_judge_n_test_gt10,False,False,True,False,0.9605263157894736,Mistral-7B-Instruct,0.6811748614879833,57,19,16,30,17,31,Natural 28 LRE,answered_case_accuracy,0.9605263157894736
mistral_7b_instruct,Mistral-7B-Instruct,word_first_letter,linguistic,240,1,0,0,241,241,0.995850622406639,0.0041493775933609,1,1.0,Answered accuracy = Correct/(Correct+Hall),natural_lre_3way_judge_n_test_gt10,False,False,True,False,0.995850622406639,Mistral-7B-Instruct,0.7350864939443242,180,61,16,30,17,31,Natural 28 LRE,answered_case_accuracy,0.995850622406639
mistral_7b_instruct,Mistral-7B-Instruct,word_last_letter,linguistic,171,70,0,0,241,241,0.7095435684647303,0.2904564315352697,70,1.0,Answered accuracy = Correct/(Correct+Hall),natural_lre_3way_judge_n_test_gt10,False,False,True,False,0.7095435684647303,Mistral-7B-Instruct,0.6951260762267707,180,61,16,30,17,31,Natural 28 LRE,answered_case_accuracy,0.7095435684647303
mistral_7b_instruct,Mistral-7B-Instruct,word_sentiment,commonsense,59,1,0,0,60,60,0.9833333333333332,0.0166666666666666,1,1.0,Answered accuracy = Correct/(Correct+Hall),natural_lre_3way_judge_n_test_gt10,False,True,False,False,0.9833333333333332,Mistral-7B-Instruct,0.8464014235438228,45,15,16,30,17,31,Natural 28 LRE,answered_case_accuracy,0.9833333333333332
qwen2_5_7b_instruct,Qwen2.5-7B-Instruct,adj_antonym,linguistic,71,29,0,0,100,100,0.71,0.29,29,1.0,Answered accuracy = Correct/(Correct+Hall),natural_lre_3way_judge_n_test_gt10,False,False,True,False,0.71,Qwen2.5-7B-Instruct,0.3946431695555485,75,25,14,26,15,27,Natural 28 LRE,answered_case_accuracy,0.71
qwen2_5_7b_instruct,Qwen2.5-7B-Instruct,adj_comparative,linguistic,62,6,0,0,68,68,0.9117647058823528,0.088235294117647,6,1.0,Answered accuracy = Correct/(Correct+Hall),natural_lre_3way_judge_n_test_gt10,False,False,True,False,0.9117647058823528,Qwen2.5-7B-Instruct,0.5239789923254716,51,17,14,26,15,27,Natural 28 LRE,answered_case_accuracy,0.9117647058823528
qwen2_5_7b_instruct,Qwen2.5-7B-Instruct,adj_superlative,linguistic,59,21,0,0,80,80,0.7375,0.2625,21,1.0,Answered accuracy = Correct/(Correct+Hall),natural_lre_3way_judge_n_test_gt10,False,False,True,False,0.7375,Qwen2.5-7B-Instruct,0.5039351523115199,60,20,14,26,15,27,Natural 28 LRE,answered_case_accuracy,0.7375
qwen2_5_7b_instruct,Qwen2.5-7B-Instruct,company_ceo,factual,105,187,6,0,298,292,0.3595890410958904,0.6404109589041096,193,0.9689119170984456,Answered accuracy = Correct/(Correct+Hall),natural_lre_3way_judge_n_test_gt10,True,False,False,False,0.3595890410958904,Qwen2.5-7B-Instruct,0.386550254023895,223,75,14,26,15,27,Natural 28 LRE,answered_case_accuracy,0.3595890410958904
qwen2_5_7b_instruct,Qwen2.5-7B-Instruct,company_hq,factual,324,345,5,0,674,669,0.484304932735426,0.515695067264574,350,0.9857142857142858,Answered accuracy = Correct/(Correct+Hall),natural_lre_3way_judge_n_test_gt10,True,False,False,False,0.484304932735426,Qwen2.5-7B-Instruct,0.477417524457252,505,169,14,26,15,27,Natural 28 LRE,answered_case_accuracy,0.484304932735426
qwen2_5_7b_instruct,Qwen2.5-7B-Instruct,landmark_in_country,factual,659,160,17,0,836,819,0.8046398046398047,0.1953601953601953,177,0.903954802259887,Answered accuracy = Correct/(Correct+Hall),natural_lre_3way_judge_n_test_gt10,True,False,False,False,0.8046398046398047,Qwen2.5-7B-Instruct,0.5850472483231928,627,209,14,26,15,27,Natural 28 LRE,answered_case_accuracy,0.8046398046398047
qwen2_5_7b_instruct,Qwen2.5-7B-Instruct,landmark_on_continent,factual,679,255,13,0,947,934,0.7269807280513919,0.2730192719486081,268,0.9514925373134328,Answered accuracy = Correct/(Correct+Hall),natural_lre_3way_judge_n_test_gt10,True,False,False,False,0.7269807280513919,Qwen2.5-7B-Instruct,0.620863458576341,710,237,14,26,15,27,Natural 28 LRE,answered_case_accuracy,0.7269807280513919
qwen2_5_7b_instruct,Qwen2.5-7B-Instruct,object_superclass,commonsense,53,23,0,0,76,76,0.6973684210526315,0.3026315789473684,23,1.0,Answered accuracy = Correct/(Correct+Hall),natural_lre_3way_judge_n_test_gt10,False,True,False,False,0.6973684210526315,Qwen2.5-7B-Instruct,0.5600279717659605,57,19,14,26,15,27,Natural 28 LRE,answered_case_accuracy,0.6973684210526315
qwen2_5_7b_instruct,Qwen2.5-7B-Instruct,occupation_age,bias,23,6,16,0,45,29,0.7931034482758621,0.2068965517241379,22,0.2727272727272727,Answered accuracy = Correct/(Correct+Hall),natural_lre_3way_judge_n_test_gt10,False,False,False,True,0.7931034482758621,Qwen2.5-7B-Instruct,0.6012864791776354,33,12,14,26,15,27,Natural 28 LRE,answered_case_accuracy,0.7931034482758621
qwen2_5_7b_instruct,Qwen2.5-7B-Instruct,person_father,factual,231,747,13,0,991,978,0.2361963190184049,0.7638036809815951,760,0.9828947368421052,Answered accuracy = Correct/(Correct+Hall),natural_lre_3way_judge_n_test_gt10,True,False,False,False,0.2361963190184049,Qwen2.5-7B-Instruct,0.3587875354267993,743,248,14,26,15,27,Natural 28 LRE,answered_case_accuracy,0.2361963190184049
qwen2_5_7b_instruct,Qwen2.5-7B-Instruct,person_mother,factual,101,883,10,0,994,984,0.1026422764227642,0.8973577235772358,893,0.9888017917133258,Answered accuracy = Correct/(Correct+Hall),natural_lre_3way_judge_n_test_gt10,True,False,False,False,0.1026422764227642,Qwen2.5-7B-Instruct,0.343406881084699,745,249,14,26,15,27,Natural 28 LRE,answered_case_accuracy,0.1026422764227642
qwen2_5_7b_instruct,Qwen2.5-7B-Instruct,person_native_language,factual,810,109,0,0,919,919,0.8813928182807399,0.11860718171926,109,1.0,Answered accuracy = Correct/(Correct+Hall),natural_lre_3way_judge_n_test_gt10,True,False,False,False,0.8813928182807399,Qwen2.5-7B-Instruct,0.6583976119461937,689,230,14,26,15,27,Natural 28 LRE,answered_case_accuracy,0.8813928182807399
qwen2_5_7b_instruct,Qwen2.5-7B-Instruct,person_occupation,factual,244,576,1,0,821,820,0.2975609756097561,0.7024390243902439,577,0.9982668977469672,Answered accuracy = Correct/(Correct+Hall),natural_lre_3way_judge_n_test_gt10,True,False,False,False,0.2975609756097561,Qwen2.5-7B-Instruct,0.5877032947868674,615,206,14,26,15,27,Natural 28 LRE,answered_case_accuracy,0.2975609756097561
qwen2_5_7b_instruct,Qwen2.5-7B-Instruct,person_plays_instrument,factual,207,303,3,0,513,510,0.4058823529411764,0.5941176470588235,306,0.9901960784313726,Answered accuracy = Correct/(Correct+Hall),natural_lre_3way_judge_n_test_gt10,True,False,False,False,0.4058823529411764,Qwen2.5-7B-Instruct,0.6320450981451579,384,129,14,26,15,27,Natural 28 LRE,answered_case_accuracy,0.4058823529411764
qwen2_5_7b_instruct,Qwen2.5-7B-Instruct,person_plays_position_in_sport,factual,368,584,0,0,952,952,0.3865546218487395,0.6134453781512605,584,1.0,Answered accuracy = Correct/(Correct+Hall),natural_lre_3way_judge_n_test_gt10,True,False,False,False,0.3865546218487395,Qwen2.5-7B-Instruct,0.6141506351865939,714,238,14,26,15,27,Natural 28 LRE,answered_case_accuracy,0.3865546218487395
qwen2_5_7b_instruct,Qwen2.5-7B-Instruct,person_plays_pro_sport,factual,272,45,1,0,318,317,0.8580441640378549,0.1419558359621451,46,0.9782608695652174,Answered accuracy = Correct/(Correct+Hall),natural_lre_3way_judge_n_test_gt10,True,False,False,False,0.8580441640378549,Qwen2.5-7B-Instruct,0.6506419172240998,238,80,14,26,15,27,Natural 28 LRE,answered_case_accuracy,0.8580441640378549
qwen2_5_7b_instruct,Qwen2.5-7B-Instruct,person_university,factual,27,64,0,0,91,91,0.2967032967032967,0.7032967032967034,64,1.0,Answered accuracy = Correct/(Correct+Hall),natural_lre_3way_judge_n_test_gt10,True,False,False,False,0.2967032967032967,Qwen2.5-7B-Instruct,0.5005335728868487,68,23,14,26,15,27,Natural 28 LRE,answered_case_accuracy,0.2967032967032967
qwen2_5_7b_instruct,Qwen2.5-7B-Instruct,pokemon_evolutions,factual,26,18,0,0,44,44,0.5909090909090909,0.4090909090909091,18,1.0,Answered accuracy = Correct/(Correct+Hall),natural_lre_3way_judge_n_test_gt10,True,False,False,False,0.5909090909090909,Qwen2.5-7B-Instruct,0.4558954500848146,33,11,14,26,15,27,Natural 28 LRE,answered_case_accuracy,0.5909090909090909
qwen2_5_7b_instruct,Qwen2.5-7B-Instruct,product_by_company,factual,363,158,1,0,522,521,0.6967370441458733,0.3032629558541266,159,0.9937106918238994,Answered accuracy = Correct/(Correct+Hall),natural_lre_3way_judge_n_test_gt10,True,False,False,False,0.6967370441458733,Qwen2.5-7B-Instruct,0.5755017915176841,391,131,14,26,15,27,Natural 28 LRE,answered_case_accuracy,0.6967370441458733
qwen2_5_7b_instruct,Qwen2.5-7B-Instruct,star_constellation,factual,277,85,0,0,362,362,0.7651933701657458,0.2348066298342541,85,1.0,Answered accuracy = Correct/(Correct+Hall),natural_lre_3way_judge_n_test_gt10,True,False,False,False,0.7651933701657458,Qwen2.5-7B-Instruct,0.5646375748940624,271,91,14,26,15,27,Natural 28 LRE,answered_case_accuracy,0.7651933701657458
qwen2_5_7b_instruct,Qwen2.5-7B-Instruct,substance_phase,commonsense,50,0,0,0,50,50,1.0,0.0,0,,Answered accuracy = Correct/(Correct+Hall),natural_lre_3way_judge_n_test_gt10,False,True,False,False,1.0,Qwen2.5-7B-Instruct,0.5981768115129337,37,13,14,26,15,27,Natural 28 LRE,answered_case_accuracy,1.0
qwen2_5_7b_instruct,Qwen2.5-7B-Instruct,superhero_archnemesis,factual,25,71,0,0,96,96,0.2604166666666667,0.7395833333333334,71,1.0,Answered accuracy = Correct/(Correct+Hall),natural_lre_3way_judge_n_test_gt10,True,False,False,False,0.2604166666666667,Qwen2.5-7B-Instruct,0.4326934012436669,72,24,14,26,15,27,Natural 28 LRE,answered_case_accuracy,0.2604166666666667
qwen2_5_7b_instruct,Qwen2.5-7B-Instruct,superhero_person,factual,39,59,2,0,100,98,0.3979591836734694,0.6020408163265306,61,0.9672131147540984,Answered accuracy = Correct/(Correct+Hall),natural_lre_3way_judge_n_test_gt10,True,False,False,False,0.3979591836734694,Qwen2.5-7B-Instruct,0.4429137522379964,75,25,14,26,15,27,Natural 28 LRE,answered_case_accuracy,0.3979591836734694
qwen2_5_7b_instruct,Qwen2.5-7B-Instruct,task_done_by_tool,commonsense,25,27,0,0,52,52,0.4807692307692308,0.5192307692307693,27,1.0,Answered accuracy = Correct/(Correct+Hall),natural_lre_3way_judge_n_test_gt10,False,True,False,False,0.4807692307692308,Qwen2.5-7B-Instruct,0.4368098001750432,39,13,14,26,15,27,Natural 28 LRE,answered_case_accuracy,0.4807692307692308
qwen2_5_7b_instruct,Qwen2.5-7B-Instruct,verb_past_tense,linguistic,75,1,0,0,76,76,0.986842105263158,0.0131578947368421,1,1.0,Answered accuracy = Correct/(Correct+Hall),natural_lre_3way_judge_n_test_gt10,False,False,True,False,0.986842105263158,Qwen2.5-7B-Instruct,0.531761290520988,57,19,14,26,15,27,Natural 28 LRE,answered_case_accuracy,0.986842105263158
qwen2_5_7b_instruct,Qwen2.5-7B-Instruct,word_first_letter,linguistic,241,0,0,0,241,241,1.0,0.0,0,,Answered accuracy = Correct/(Correct+Hall),natural_lre_3way_judge_n_test_gt10,False,False,True,False,1.0,Qwen2.5-7B-Instruct,0.6143769115662849,180,61,14,26,15,27,Natural 28 LRE,answered_case_accuracy,1.0
qwen2_5_7b_instruct,Qwen2.5-7B-Instruct,word_last_letter,linguistic,204,37,0,0,241,241,0.8464730290456431,0.1535269709543568,37,1.0,Answered accuracy = Correct/(Correct+Hall),natural_lre_3way_judge_n_test_gt10,False,False,True,False,0.8464730290456431,Qwen2.5-7B-Instruct,0.591005377075068,180,61,14,26,15,27,Natural 28 LRE,answered_case_accuracy,0.8464730290456431
qwen2_5_7b_instruct,Qwen2.5-7B-Instruct,word_sentiment,commonsense,60,0,0,0,60,60,1.0,0.0,0,,Answered accuracy = Correct/(Correct+Hall),natural_lre_3way_judge_n_test_gt10,False,True,False,False,1.0,Qwen2.5-7B-Instruct,0.6378720049163117,45,15,14,26,15,27,Natural 28 LRE,answered_case_accuracy,1.0
